user_id,user_request,intent
u878,Suggest a light veg dish now,light_veg
u878,I want something to munch on today,snack_time
u878,I'm craving paneer please,paneer_craving
u878,Suggest something with paneer,paneer_craving
u878,What can I eat for breakfast?,breakfast_request
u879,Suggest a snack now,snack_time
u879,"Hey, Give me a mild breakfast option",breakfast_request
u879,"Hey, Got any paneer dishes?",paneer_craving
u879,I'm craving paneer today,paneer_craving
u879,Any evening snack ideas?,snack_time
u879,I'm craving paneer,paneer_craving
u879,"Hey, Suggest something with paneer",paneer_craving
u879,"Hey, What can I eat for breakfast? now",breakfast_request
u879,I want something spicy for dinner,spicy_dinner
u879,Craving something with a kick for dinner,spicy_dinner
u879,I want something to munch on,snack_time
u879,Suggest a snack,snack_time
u879,I want something spicy for dinner,spicy_dinner
u879,Suggest something with paneer,paneer_craving
u879,Suggest something for breakfast please,breakfast_request
u879,"Hey, I want non-veg for lunch",non_veg_lunch
u879,Any healthy veg options?,light_veg
u879,"Hey, I'm craving paneer",paneer_craving
u879,Suggest something with paneer,paneer_craving
u879,I want non-veg for lunch,non_veg_lunch
u879,I want non-veg for lunch,non_veg_lunch
u879,Give me a mild breakfast option,breakfast_request
u879,Craving something with a kick for dinner today,spicy_dinner
u879,Give me a mild breakfast option,breakfast_request
u879,Any spicy dinner ideas? now,spicy_dinner
u879,Any spicy dinner ideas?,spicy_dinner
u879,Any evening snack ideas?!,snack_time
u879,Suggest a biryani for lunch please,non_veg_lunch
u879,Give me a mild breakfast option please,breakfast_request
u880,I want something spicy for dinner please,spicy_dinner
u880,"Hey, Any evening snack ideas?",snack_time
u880,I'm craving paneer!,paneer_craving
u880,I'm craving paneer,paneer_craving
u880,"Hey, I want something spicy for dinner now",spicy_dinner
u880,Suggest something with paneer asap,paneer_craving
u880,"Hey, I want something spicy for dinner",spicy_dinner
u880,Any spicy dinner ideas?,spicy_dinner
u880,I'm craving paneer,paneer_craving
u880,Suggest something with paneer asap,paneer_craving
u880,Any evening snack ideas? asap,snack_time
u880,I want non-veg for lunch,non_veg_lunch
u880,I want non-veg for lunch,non_veg_lunch
u880,I want non-veg for lunch asap,non_veg_lunch
u880,Suggest a biryani for lunch,non_veg_lunch
u880,I'm craving paneer,paneer_craving
u880,I want non-veg for lunch,non_veg_lunch
u880,"Hey, What can I eat for breakfast?",breakfast_request
u880,Suggest a light veg dish,light_veg
u880,Any healthy veg options?,light_veg
u880,"Hey, I want something to munch on",snack_time
u880,Any evening snack ideas?,snack_time
u880,I'm craving paneer,paneer_craving
u880,Got any paneer dishes? now,paneer_craving
u880,"Hey, Suggest a biryani for lunch",non_veg_lunch
u880,"Hey, Any healthy veg options?",light_veg
u880,I'm craving paneer,paneer_craving
u880,Any spicy dinner ideas?,spicy_dinner
u880,I'm craving paneer now,paneer_craving
u880,Looking for something light and vegetarian,light_veg
u881,I'm craving paneer,paneer_craving
u881,I want something spicy for dinner,spicy_dinner
u881,I want something spicy for dinner today,spicy_dinner
u881,Suggest something with paneer!,paneer_craving
u881,Any evening snack ideas?!,snack_time
u881,"Hey, Suggest a snack",snack_time
u881,Suggest something with paneer,paneer_craving
u881,Suggest something for breakfast!,breakfast_request
u881,"Hey, I'm craving paneer",paneer_craving
u881,Any spicy dinner ideas?,spicy_dinner
u881,Suggest a light veg dish,light_veg
u881,Craving something with a kick for dinner please,spicy_dinner
u881,What can I eat for breakfast?!,breakfast_request
u881,I'm craving paneer,paneer_craving
u881,Any spicy dinner ideas?,spicy_dinner
u881,What can I eat for breakfast?,breakfast_request
u881,Give me a mild breakfast option,breakfast_request
u881,Suggest something for breakfast,breakfast_request
u881,"Hey, Any evening snack ideas?",snack_time
u881,I want something to munch on,snack_time
u881,Craving something with a kick for dinner,spicy_dinner
u881,"Hey, Got any paneer dishes?",paneer_craving
u881,Any healthy veg options?,light_veg
u881,Any healthy veg options? asap,light_veg
u881,Suggest a snack asap,snack_time
u881,Give me a mild breakfast option,breakfast_request
u882,Suggest a biryani for lunch,non_veg_lunch
u882,I want non-veg for lunch please,non_veg_lunch
u882,Any evening snack ideas?,snack_time
u882,Any spicy dinner ideas?,spicy_dinner
u882,Any healthy veg options?,light_veg
u882,Suggest a light veg dish,light_veg
u882,Suggest a snack,snack_time
u882,Give me a mild breakfast option today,breakfast_request
u882,Suggest something for breakfast now,breakfast_request
u882,What can I eat for breakfast? today,breakfast_request
u882,"Hey, I want something to munch on",snack_time
u882,Suggest a biryani for lunch,non_veg_lunch
u882,What can I eat for breakfast?,breakfast_request
u882,I want non-veg for lunch,non_veg_lunch
u882,Suggest something for breakfast,breakfast_request
u882,Suggest a snack,snack_time
u882,Suggest something for breakfast,breakfast_request
u882,I want something spicy for dinner today,spicy_dinner
u882,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u882,I want something to munch on,snack_time
u882,Suggest something for breakfast,breakfast_request
u882,Any evening snack ideas?!,snack_time
u882,Any evening snack ideas?,snack_time
u882,Any healthy veg options?,light_veg
u882,"Hey, I want something to munch on",snack_time
u882,"Hey, Any spicy dinner ideas?",spicy_dinner
u882,Got any paneer dishes?,paneer_craving
u883,I'm craving paneer,paneer_craving
u883,"Hey, Suggest something for breakfast",breakfast_request
u883,Any healthy veg options?,light_veg
u883,I want non-veg for lunch,non_veg_lunch
u883,Give me a chicken dish for lunch,non_veg_lunch
u883,I want non-veg for lunch please,non_veg_lunch
u883,Give me a chicken dish for lunch,non_veg_lunch
u883,Any healthy veg options?,light_veg
u883,Suggest a biryani for lunch asap,non_veg_lunch
u883,Give me a chicken dish for lunch!,non_veg_lunch
u883,Looking for something light and vegetarian,light_veg
u883,I want non-veg for lunch,non_veg_lunch
u883,Any healthy veg options?,light_veg
u883,I want non-veg for lunch,non_veg_lunch
u883,I want something to munch on,snack_time
u883,Suggest a snack,snack_time
u883,"Hey, Suggest a biryani for lunch",non_veg_lunch
u883,Suggest something for breakfast!,breakfast_request
u883,I want something spicy for dinner now,spicy_dinner
u883,"Hey, I'm craving paneer",paneer_craving
u883,Give me a mild breakfast option,breakfast_request
u883,"Hey, I'm craving paneer!",paneer_craving
u883,Looking for something light and vegetarian,light_veg
u883,"Hey, I'm craving paneer please",paneer_craving
u883,I want non-veg for lunch,non_veg_lunch
u883,I'm craving paneer,paneer_craving
u884,Got any paneer dishes?,paneer_craving
u884,Suggest something for breakfast,breakfast_request
u884,I'm craving paneer,paneer_craving
u884,Suggest a snack,snack_time
u884,I want something to munch on,snack_time
u884,Suggest a light veg dish,light_veg
u884,Suggest something for breakfast,breakfast_request
u884,Any spicy dinner ideas?,spicy_dinner
u884,Suggest a light veg dish today,light_veg
u884,Got any paneer dishes?,paneer_craving
u884,Any evening snack ideas?,snack_time
u884,I want something to munch on,snack_time
u884,Got any paneer dishes?,paneer_craving
u884,Got any paneer dishes?!,paneer_craving
u884,What can I eat for breakfast? today,breakfast_request
u884,I'm craving paneer,paneer_craving
u884,Suggest something with paneer,paneer_craving
u884,"Hey, I'm craving paneer",paneer_craving
u884,"Hey, Suggest a snack",snack_time
u884,Any spicy dinner ideas? please,spicy_dinner
u884,I'm craving paneer,paneer_craving
u884,Got any paneer dishes?!,paneer_craving
u884,I want something to munch on,snack_time
u884,Craving something with a kick for dinner,spicy_dinner
u884,Suggest a snack now,snack_time
u884,I want non-veg for lunch,non_veg_lunch
u884,Any healthy veg options? now,light_veg
u884,"Hey, Looking for something light and vegetarian",light_veg
u885,I want something to munch on,snack_time
u885,Any spicy dinner ideas?,spicy_dinner
u885,Any evening snack ideas?,snack_time
u885,"Hey, Got any paneer dishes?",paneer_craving
u885,Suggest a snack asap,snack_time
u885,Suggest something for breakfast,breakfast_request
u885,I want non-veg for lunch,non_veg_lunch
u885,Craving something with a kick for dinner,spicy_dinner
u885,"Hey, Any evening snack ideas?",snack_time
u885,I want something to munch on,snack_time
u885,"Hey, Suggest a biryani for lunch",non_veg_lunch
u885,I'm craving paneer,paneer_craving
u885,Suggest a biryani for lunch,non_veg_lunch
u885,"Hey, I want something spicy for dinner",spicy_dinner
u885,"Hey, Got any paneer dishes?",paneer_craving
u885,I want something spicy for dinner,spicy_dinner
u885,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u885,Suggest a biryani for lunch asap,non_veg_lunch
u885,Suggest a light veg dish,light_veg
u885,I want something spicy for dinner,spicy_dinner
u885,I'm craving paneer!,paneer_craving
u885,Any healthy veg options? please,light_veg
u885,I'm craving paneer please,paneer_craving
u885,Craving something with a kick for dinner,spicy_dinner
u885,"Hey, Suggest something for breakfast!",breakfast_request
u885,Got any paneer dishes?,paneer_craving
u885,Got any paneer dishes?,paneer_craving
u886,I want something to munch on,snack_time
u886,Any spicy dinner ideas?,spicy_dinner
u886,Suggest a biryani for lunch asap,non_veg_lunch
u886,"Hey, Looking for something light and vegetarian",light_veg
u886,"Hey, Looking for something light and vegetarian",light_veg
u886,Any spicy dinner ideas? today,spicy_dinner
u886,Looking for something light and vegetarian,light_veg
u886,Craving something with a kick for dinner,spicy_dinner
u886,Any evening snack ideas?,snack_time
u886,Any evening snack ideas? asap,snack_time
u886,Give me a mild breakfast option,breakfast_request
u886,What can I eat for breakfast? please,breakfast_request
u886,I want non-veg for lunch,non_veg_lunch
u886,Suggest a light veg dish now,light_veg
u886,Suggest a biryani for lunch please,non_veg_lunch
u886,Suggest a snack,snack_time
u886,What can I eat for breakfast?,breakfast_request
u886,"Hey, Got any paneer dishes?",paneer_craving
u886,I want something to munch on now,snack_time
u886,Suggest something for breakfast,breakfast_request
u886,Suggest something with paneer,paneer_craving
u886,Suggest a biryani for lunch,non_veg_lunch
u886,Any spicy dinner ideas?!,spicy_dinner
u886,Give me a mild breakfast option,breakfast_request
u886,"Hey, Suggest something for breakfast",breakfast_request
u886,Any evening snack ideas?,snack_time
u886,"Hey, Any spicy dinner ideas?",spicy_dinner
u886,Looking for something light and vegetarian,light_veg
u887,Any healthy veg options?!,light_veg
u887,Suggest something for breakfast please,breakfast_request
u887,Looking for something light and vegetarian,light_veg
u887,"Hey, Suggest something with paneer",paneer_craving
u887,Suggest something with paneer now,paneer_craving
u887,Suggest something with paneer,paneer_craving
u887,Suggest a biryani for lunch,non_veg_lunch
u887,Give me a chicken dish for lunch,non_veg_lunch
u887,Any spicy dinner ideas? today,spicy_dinner
u887,"Hey, Suggest a biryani for lunch",non_veg_lunch
u887,What can I eat for breakfast?,breakfast_request
u887,Any healthy veg options? today,light_veg
u887,I want non-veg for lunch,non_veg_lunch
u887,"Hey, Suggest a light veg dish please",light_veg
u887,"Hey, Got any paneer dishes?",paneer_craving
u887,"Hey, Suggest a light veg dish",light_veg
u887,What can I eat for breakfast?,breakfast_request
u887,Suggest a light veg dish,light_veg
u887,Suggest a snack,snack_time
u887,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u887,"Hey, I'm craving paneer",paneer_craving
u887,What can I eat for breakfast?,breakfast_request
u887,Suggest something with paneer,paneer_craving
u887,Looking for something light and vegetarian,light_veg
u887,Give me a chicken dish for lunch asap,non_veg_lunch
u887,"Hey, Craving something with a kick for dinner now",spicy_dinner
u887,Looking for something light and vegetarian,light_veg
u888,"Hey, Suggest something with paneer asap",paneer_craving
u888,I want something to munch on now,snack_time
u888,Give me a chicken dish for lunch,non_veg_lunch
u888,Suggest something for breakfast,breakfast_request
u888,I'm craving paneer,paneer_craving
u888,Suggest a light veg dish,light_veg
u888,Any healthy veg options?,light_veg
u888,"Hey, What can I eat for breakfast?",breakfast_request
u888,Give me a chicken dish for lunch,non_veg_lunch
u888,"Hey, I want non-veg for lunch",non_veg_lunch
u888,Looking for something light and vegetarian now,light_veg
u888,I want something spicy for dinner,spicy_dinner
u888,Suggest a biryani for lunch today,non_veg_lunch
u888,"Hey, Any evening snack ideas?",snack_time
u888,Give me a mild breakfast option,breakfast_request
u888,Suggest a light veg dish please,light_veg
u888,I want something spicy for dinner now,spicy_dinner
u888,Suggest a light veg dish,light_veg
u888,"Hey, Any healthy veg options? asap",light_veg
u888,"Hey, Suggest a snack",snack_time
u888,I want something spicy for dinner,spicy_dinner
u888,Craving something with a kick for dinner now,spicy_dinner
u888,Give me a mild breakfast option,breakfast_request
u888,What can I eat for breakfast?,breakfast_request
u888,What can I eat for breakfast?,breakfast_request
u888,Suggest something with paneer,paneer_craving
u888,I'm craving paneer,paneer_craving
u888,Any spicy dinner ideas? today,spicy_dinner
u889,"Hey, Any healthy veg options?!",light_veg
u889,Suggest something with paneer today,paneer_craving
u889,Any healthy veg options? today,light_veg
u889,I want something to munch on,snack_time
u889,I want something spicy for dinner please,spicy_dinner
u889,I'm craving paneer,paneer_craving
u889,Suggest something with paneer today,paneer_craving
u889,"Hey, Any evening snack ideas?",snack_time
u889,Any healthy veg options?,light_veg
u889,Suggest something with paneer,paneer_craving
u889,Any healthy veg options?,light_veg
u889,Craving something with a kick for dinner,spicy_dinner
u889,"Hey, Suggest a light veg dish",light_veg
u889,I want something to munch on,snack_time
u889,I want something to munch on!,snack_time
u889,Any healthy veg options?,light_veg
u889,Suggest something with paneer,paneer_craving
u889,Give me a chicken dish for lunch,non_veg_lunch
u889,I'm craving paneer,paneer_craving
u889,Suggest a snack,snack_time
u889,What can I eat for breakfast?,breakfast_request
u889,I want non-veg for lunch please,non_veg_lunch
u889,"Hey, Suggest something for breakfast",breakfast_request
u889,Craving something with a kick for dinner,spicy_dinner
u889,"Hey, Any spicy dinner ideas?",spicy_dinner
u889,Got any paneer dishes?,paneer_craving
u890,What can I eat for breakfast?!,breakfast_request
u890,Any evening snack ideas? asap,snack_time
u890,Give me a chicken dish for lunch now,non_veg_lunch
u890,Any evening snack ideas?,snack_time
u890,I want something spicy for dinner asap,spicy_dinner
u890,I'm craving paneer,paneer_craving
u890,"Hey, Suggest something for breakfast",breakfast_request
u890,Give me a mild breakfast option,breakfast_request
u890,"Hey, Suggest a snack",snack_time
u890,"Hey, I want something to munch on",snack_time
u890,Got any paneer dishes?,paneer_craving
u890,Give me a mild breakfast option,breakfast_request
u890,Suggest a light veg dish,light_veg
u890,Suggest a snack asap,snack_time
u890,Suggest a snack,snack_time
u890,I want something spicy for dinner today,spicy_dinner
u890,I want something to munch on,snack_time
u890,Suggest a light veg dish!,light_veg
u890,Suggest a biryani for lunch,non_veg_lunch
u890,"Hey, I want non-veg for lunch please",non_veg_lunch
u890,I want something to munch on!,snack_time
u890,"Hey, Craving something with a kick for dinner",spicy_dinner
u890,Suggest something with paneer,paneer_craving
u890,"Hey, Craving something with a kick for dinner",spicy_dinner
u890,I want non-veg for lunch please,non_veg_lunch
u890,I want something spicy for dinner today,spicy_dinner
u890,Looking for something light and vegetarian,light_veg
u891,I want something to munch on now,snack_time
u891,I'm craving paneer!,paneer_craving
u891,I want something spicy for dinner,spicy_dinner
u891,Looking for something light and vegetarian please,light_veg
u891,Suggest something with paneer,paneer_craving
u891,Suggest a biryani for lunch,non_veg_lunch
u891,I want something spicy for dinner,spicy_dinner
u891,Got any paneer dishes?,paneer_craving
u891,Give me a chicken dish for lunch,non_veg_lunch
u891,Any healthy veg options?,light_veg
u891,Give me a chicken dish for lunch now,non_veg_lunch
u891,Suggest a light veg dish,light_veg
u891,Any spicy dinner ideas?,spicy_dinner
u891,I want something to munch on,snack_time
u891,I want something spicy for dinner,spicy_dinner
u891,What can I eat for breakfast?,breakfast_request
u891,Suggest something for breakfast please,breakfast_request
u891,I want something spicy for dinner,spicy_dinner
u891,I want non-veg for lunch,non_veg_lunch
u891,Suggest something for breakfast please,breakfast_request
u891,Any spicy dinner ideas?,spicy_dinner
u891,"Hey, I want something to munch on",snack_time
u891,"Hey, Give me a mild breakfast option",breakfast_request
u891,"Hey, Any healthy veg options? now",light_veg
u891,What can I eat for breakfast?,breakfast_request
u891,"Hey, Any spicy dinner ideas?",spicy_dinner
u891,Give me a mild breakfast option,breakfast_request
u891,Suggest a light veg dish,light_veg
u892,Give me a chicken dish for lunch,non_veg_lunch
u892,"Hey, Give me a mild breakfast option today",breakfast_request
u892,I want something spicy for dinner please,spicy_dinner
u892,Suggest something for breakfast,breakfast_request
u892,Give me a mild breakfast option today,breakfast_request
u892,I want something spicy for dinner,spicy_dinner
u892,"Hey, Got any paneer dishes? please",paneer_craving
u892,Any healthy veg options?,light_veg
u892,Got any paneer dishes?,paneer_craving
u892,Suggest a light veg dish!,light_veg
u892,Suggest something for breakfast,breakfast_request
u892,"Hey, Suggest a light veg dish",light_veg
u892,Any evening snack ideas?,snack_time
u892,Suggest a light veg dish today,light_veg
u892,Suggest something for breakfast,breakfast_request
u892,Any healthy veg options? please,light_veg
u892,Got any paneer dishes?,paneer_craving
u892,Craving something with a kick for dinner!,spicy_dinner
u892,"Hey, Suggest a biryani for lunch",non_veg_lunch
u892,Suggest something with paneer,paneer_craving
u892,"Hey, What can I eat for breakfast?",breakfast_request
u892,Looking for something light and vegetarian!,light_veg
u892,Any spicy dinner ideas?!,spicy_dinner
u892,I want non-veg for lunch,non_veg_lunch
u892,Give me a mild breakfast option,breakfast_request
u892,I'm craving paneer asap,paneer_craving
u893,Suggest a biryani for lunch now,non_veg_lunch
u893,Suggest a biryani for lunch,non_veg_lunch
u893,Suggest something for breakfast,breakfast_request
u893,Suggest a snack,snack_time
u893,Suggest something for breakfast!,breakfast_request
u893,Any healthy veg options?,light_veg
u893,Any evening snack ideas?,snack_time
u893,"Hey, Any evening snack ideas? asap",snack_time
u893,"Hey, Suggest a light veg dish",light_veg
u893,I want something spicy for dinner,spicy_dinner
u893,Any evening snack ideas?!,snack_time
u893,Suggest something with paneer now,paneer_craving
u893,"Hey, I'm craving paneer please",paneer_craving
u893,Craving something with a kick for dinner,spicy_dinner
u893,"Hey, Suggest a light veg dish",light_veg
u893,Give me a mild breakfast option,breakfast_request
u893,Suggest a biryani for lunch,non_veg_lunch
u893,Give me a chicken dish for lunch,non_veg_lunch
u893,Any spicy dinner ideas? asap,spicy_dinner
u893,Any healthy veg options?,light_veg
u893,Any evening snack ideas?,snack_time
u893,Any spicy dinner ideas?,spicy_dinner
u893,"Hey, Suggest something for breakfast",breakfast_request
u893,Craving something with a kick for dinner,spicy_dinner
u893,Any spicy dinner ideas? today,spicy_dinner
u893,"Hey, Any healthy veg options?",light_veg
u893,Any spicy dinner ideas?,spicy_dinner
u893,"Hey, I want something to munch on",snack_time
u894,Suggest a snack asap,snack_time
u894,Suggest a light veg dish please,light_veg
u894,Any evening snack ideas?,snack_time
u894,Got any paneer dishes?,paneer_craving
u894,"Hey, Any evening snack ideas? please",snack_time
u894,"Hey, Got any paneer dishes?",paneer_craving
u894,Give me a chicken dish for lunch,non_veg_lunch
u894,Any spicy dinner ideas? please,spicy_dinner
u894,Suggest something with paneer,paneer_craving
u894,I'm craving paneer,paneer_craving
u894,"Hey, Suggest a snack",snack_time
u894,Any spicy dinner ideas?,spicy_dinner
u894,I want something to munch on,snack_time
u894,"Hey, Craving something with a kick for dinner",spicy_dinner
u894,I'm craving paneer,paneer_craving
u894,Looking for something light and vegetarian,light_veg
u894,Suggest a biryani for lunch,non_veg_lunch
u894,Any spicy dinner ideas?,spicy_dinner
u894,I'm craving paneer,paneer_craving
u894,I want something to munch on asap,snack_time
u894,Looking for something light and vegetarian,light_veg
u894,Suggest something with paneer please,paneer_craving
u894,I'm craving paneer,paneer_craving
u894,Suggest something with paneer,paneer_craving
u894,Any spicy dinner ideas?,spicy_dinner
u894,"Hey, Suggest something for breakfast",breakfast_request
u895,I want non-veg for lunch,non_veg_lunch
u895,Suggest something with paneer,paneer_craving
u895,"Hey, Suggest something with paneer",paneer_craving
u895,"Hey, I want non-veg for lunch",non_veg_lunch
u895,What can I eat for breakfast?!,breakfast_request
u895,"Hey, Craving something with a kick for dinner",spicy_dinner
u895,I want something spicy for dinner,spicy_dinner
u895,Any healthy veg options? today,light_veg
u895,"Hey, Any evening snack ideas? now",snack_time
u895,Suggest something with paneer asap,paneer_craving
u895,Suggest something for breakfast,breakfast_request
u895,"Hey, Suggest something for breakfast",breakfast_request
u895,I'm craving paneer,paneer_craving
u895,"Hey, Suggest something for breakfast!",breakfast_request
u895,Looking for something light and vegetarian,light_veg
u895,Suggest something with paneer,paneer_craving
u895,Looking for something light and vegetarian now,light_veg
u895,Suggest something for breakfast!,breakfast_request
u895,Looking for something light and vegetarian asap,light_veg
u895,I'm craving paneer please,paneer_craving
u895,Suggest a light veg dish,light_veg
u895,Suggest a biryani for lunch,non_veg_lunch
u895,I want something spicy for dinner,spicy_dinner
u895,Suggest something with paneer,paneer_craving
u895,Craving something with a kick for dinner now,spicy_dinner
u895,Any healthy veg options?!,light_veg
u895,"Hey, I'm craving paneer",paneer_craving
u895,Any evening snack ideas? please,snack_time
u895,Looking for something light and vegetarian please,light_veg
u895,Suggest a light veg dish,light_veg
u896,I want something spicy for dinner,spicy_dinner
u896,Any spicy dinner ideas?,spicy_dinner
u896,Suggest something for breakfast now,breakfast_request
u896,What can I eat for breakfast?,breakfast_request
u896,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u896,Any evening snack ideas?,snack_time
u896,Suggest a snack,snack_time
u896,"Hey, I want non-veg for lunch",non_veg_lunch
u896,Craving something with a kick for dinner,spicy_dinner
u896,What can I eat for breakfast?,breakfast_request
u896,What can I eat for breakfast?,breakfast_request
u896,Give me a chicken dish for lunch,non_veg_lunch
u896,Any healthy veg options? today,light_veg
u896,Looking for something light and vegetarian,light_veg
u896,I'm craving paneer asap,paneer_craving
u896,Suggest a light veg dish,light_veg
u896,Suggest a snack now,snack_time
u896,I want something to munch on,snack_time
u896,Suggest a light veg dish,light_veg
u896,Give me a mild breakfast option,breakfast_request
u896,Suggest something with paneer,paneer_craving
u896,Suggest something for breakfast,breakfast_request
u896,Give me a mild breakfast option,breakfast_request
u896,Suggest a light veg dish,light_veg
u896,"Hey, Looking for something light and vegetarian asap",light_veg
u896,Any healthy veg options?,light_veg
u897,I want something to munch on today,snack_time
u897,I'm craving paneer,paneer_craving
u897,I'm craving paneer now,paneer_craving
u897,"Hey, Give me a mild breakfast option asap",breakfast_request
u897,Give me a mild breakfast option now,breakfast_request
u897,"Hey, I want non-veg for lunch",non_veg_lunch
u897,Suggest a light veg dish now,light_veg
u897,I want non-veg for lunch,non_veg_lunch
u897,"Hey, I'm craving paneer today",paneer_craving
u897,Craving something with a kick for dinner,spicy_dinner
u897,Any healthy veg options?,light_veg
u897,I want something to munch on,snack_time
u897,What can I eat for breakfast?,breakfast_request
u897,I want something to munch on today,snack_time
u897,Any evening snack ideas?!,snack_time
u897,Suggest something with paneer,paneer_craving
u897,I want something to munch on,snack_time
u897,Any spicy dinner ideas?,spicy_dinner
u897,Got any paneer dishes?,paneer_craving
u897,Give me a chicken dish for lunch!,non_veg_lunch
u897,Any evening snack ideas? today,snack_time
u897,What can I eat for breakfast?,breakfast_request
u897,Give me a mild breakfast option,breakfast_request
u897,I want non-veg for lunch,non_veg_lunch
u897,"Hey, Looking for something light and vegetarian",light_veg
u897,Any spicy dinner ideas? please,spicy_dinner
u897,I want non-veg for lunch,non_veg_lunch
u897,Give me a mild breakfast option,breakfast_request
u898,Suggest a biryani for lunch,non_veg_lunch
u898,Suggest a biryani for lunch asap,non_veg_lunch
u898,Got any paneer dishes? now,paneer_craving
u898,"Hey, Suggest a biryani for lunch",non_veg_lunch
u898,Suggest a snack,snack_time
u898,Give me a chicken dish for lunch please,non_veg_lunch
u898,I want something to munch on,snack_time
u898,"Hey, Any evening snack ideas? today",snack_time
u898,Any evening snack ideas?,snack_time
u898,I'm craving paneer,paneer_craving
u898,"Hey, Any evening snack ideas?",snack_time
u898,I want non-veg for lunch,non_veg_lunch
u898,What can I eat for breakfast?,breakfast_request
u898,"Hey, Any healthy veg options?",light_veg
u898,I want non-veg for lunch,non_veg_lunch
u898,I want something to munch on,snack_time
u898,"Hey, Craving something with a kick for dinner",spicy_dinner
u898,What can I eat for breakfast?,breakfast_request
u898,Any healthy veg options?,light_veg
u898,Craving something with a kick for dinner,spicy_dinner
u898,Suggest a light veg dish asap,light_veg
u898,"Hey, Any healthy veg options?",light_veg
u898,Got any paneer dishes?,paneer_craving
u898,I'm craving paneer asap,paneer_craving
u898,Suggest a light veg dish,light_veg
u898,Suggest something with paneer,paneer_craving
u899,I want something spicy for dinner today,spicy_dinner
u899,"Hey, I want something to munch on",snack_time
u899,"Hey, Craving something with a kick for dinner",spicy_dinner
u899,I want something to munch on,snack_time
u899,"Hey, Looking for something light and vegetarian",light_veg
u899,Suggest a snack,snack_time
u899,"Hey, I'm craving paneer",paneer_craving
u899,"Hey, I'm craving paneer",paneer_craving
u899,Give me a chicken dish for lunch today,non_veg_lunch
u899,Any spicy dinner ideas?,spicy_dinner
u899,I'm craving paneer,paneer_craving
u899,I want something spicy for dinner!,spicy_dinner
u899,Suggest a biryani for lunch,non_veg_lunch
u899,"Hey, What can I eat for breakfast?",breakfast_request
u899,I'm craving paneer,paneer_craving
u899,I want something spicy for dinner,spicy_dinner
u899,Got any paneer dishes?,paneer_craving
u899,Got any paneer dishes?,paneer_craving
u899,What can I eat for breakfast?,breakfast_request
u899,Suggest a light veg dish now,light_veg
u899,What can I eat for breakfast?,breakfast_request
u899,"Hey, I want non-veg for lunch please",non_veg_lunch
u899,I'm craving paneer asap,paneer_craving
u899,I'm craving paneer,paneer_craving
u899,"Hey, Craving something with a kick for dinner asap",spicy_dinner
u899,Looking for something light and vegetarian,light_veg
u899,Suggest something with paneer,paneer_craving
u899,"Hey, Any spicy dinner ideas?",spicy_dinner
u899,Any healthy veg options?,light_veg
u899,Suggest a light veg dish,light_veg
u900,Any healthy veg options? now,light_veg
u900,Suggest something with paneer,paneer_craving
u900,"Hey, Give me a mild breakfast option please",breakfast_request
u900,"Hey, I want non-veg for lunch today",non_veg_lunch
u900,"Hey, I want something spicy for dinner",spicy_dinner
u900,Got any paneer dishes? asap,paneer_craving
u900,Suggest something for breakfast,breakfast_request
u900,Give me a chicken dish for lunch,non_veg_lunch
u900,Craving something with a kick for dinner,spicy_dinner
u900,I'm craving paneer,paneer_craving
u900,I'm craving paneer,paneer_craving
u900,I'm craving paneer now,paneer_craving
u900,I want non-veg for lunch now,non_veg_lunch
u900,Give me a mild breakfast option,breakfast_request
u900,"Hey, Looking for something light and vegetarian",light_veg
u900,Suggest a light veg dish,light_veg
u900,Any evening snack ideas?,snack_time
u900,Suggest a light veg dish,light_veg
u900,Suggest a snack,snack_time
u900,Got any paneer dishes?,paneer_craving
u900,Looking for something light and vegetarian,light_veg
u900,Any spicy dinner ideas?!,spicy_dinner
u900,"Hey, Suggest something for breakfast",breakfast_request
u900,Got any paneer dishes?,paneer_craving
u900,I want something spicy for dinner,spicy_dinner
u900,Give me a mild breakfast option today,breakfast_request
u900,Give me a mild breakfast option,breakfast_request
u900,Suggest a biryani for lunch,non_veg_lunch
u900,"Hey, Suggest something with paneer",paneer_craving
u901,What can I eat for breakfast?,breakfast_request
u901,"Hey, Give me a chicken dish for lunch",non_veg_lunch
u901,What can I eat for breakfast?,breakfast_request
u901,Give me a mild breakfast option today,breakfast_request
u901,"Hey, Got any paneer dishes?",paneer_craving
u901,Give me a mild breakfast option asap,breakfast_request
u901,Suggest something for breakfast now,breakfast_request
u901,"Hey, Any evening snack ideas? asap",snack_time
u901,Looking for something light and vegetarian today,light_veg
u901,"Hey, I'm craving paneer",paneer_craving
u901,Suggest something for breakfast today,breakfast_request
u901,Any evening snack ideas? now,snack_time
u901,I want something spicy for dinner please,spicy_dinner
u901,Suggest a light veg dish,light_veg
u901,Got any paneer dishes? now,paneer_craving
u901,Suggest something for breakfast,breakfast_request
u901,Suggest a snack,snack_time
u901,Give me a mild breakfast option,breakfast_request
u901,"Hey, Craving something with a kick for dinner",spicy_dinner
u901,I want non-veg for lunch today,non_veg_lunch
